x,y,olive,zone
685045.144,4487463.152000001,0.0801,disease-free
688045.144,4487463.152000001,0.0103,surveillance
690045.144,4487463.152000001,0.0519,surveillance
691045.144,4487463.152000001,0.0742,surveillance
693045.144,4487463.152000001,0.0197,surveillance
694045.144,4487463.152000001,0.0087,surveillance
695045.144,4487463.152000001,0.2962,surveillance
696045.144,4487463.152000001,0.0775,surveillance
697045.144,4487463.152000001,0.6185,surveillance
698045.144,4487463.152000001,0.0304,surveillance
699045.144,4487463.152000001,0.49329999999999996,surveillance
700045.144,4487463.152000001,0.6109,containment
701045.144,4487463.152000001,0.3494,containment
702045.144,4487463.152000001,0.1173,containment
703045.144,4487463.152000001,0.16570000000000001,containment
704045.144,4487463.152000001,0.0406,containment
705045.144,4487463.152000001,0.10060000000000001,containment
706045.144,4487463.152000001,0.15380000000000002,containment
707045.144,4487463.152000001,0.08960000000000001,containment
708045.144,4487463.152000001,0.5091,containment
709045.144,4487463.152000001,0.7158,containment
710045.144,4487463.152000001,0.7203,containment
711045.144,4487463.152000001,0.5589,containment
712045.144,4487463.152000001,0.48960000000000004,containment
713045.144,4487463.152000001,0.1341,containment
714045.144,4487463.152000001,0.3333,containment
715045.144,4487463.152000001,0.5231,containment
716045.144,4487463.152000001,0.37020000000000003,containment
717045.144,4487463.152000001,0.39049999999999996,containment
718045.144,4487463.152000001,0.2802,containment
719045.144,4487463.152000001,0.0758,containment
720045.144,4487463.152000001,0.1261,containment
721045.144,4487463.152000001,0.278,containment
722045.144,4487463.152000001,0.5039,containment
723045.144,4487463.152000001,0.31329999999999997,infected
724045.144,4487463.152000001,0.16260000000000002,infected
725045.144,4487463.152000001,0.40590000000000004,infected
726045.144,4487463.152000001,0.4819,infected
727045.144,4487463.152000001,0.5931000000000001,infected
728045.144,4487463.152000001,0.6154,infected
729045.144,4487463.152000001,0.2758,infected
730045.144,4487463.152000001,0.5133,infected
731045.144,4487463.152000001,0.40299999999999997,infected
732045.144,4487463.152000001,0.8369,infected
733045.144,4487463.152000001,0.5922,infected
734045.144,4487463.152000001,0.4244,infected
735045.144,4487463.152000001,0.7136,infected
736045.144,4487463.152000001,0.8198000000000001,infected
737045.144,4487463.152000001,0.7036,infected
738045.144,4487463.152000001,0.295,infected
739045.144,4487463.152000001,0.461,infected
740045.144,4487463.152000001,0.0917,infected
741045.144,4487463.152000001,0.1697,infected
742045.144,4487463.152000001,0.3353,infected
743045.144,4487463.152000001,0.2119,infected
744045.144,4487463.152000001,0.0437,infected
745045.144,4487463.152000001,0.0308,infected
746045.144,4487463.152000001,0.061799999999999994,infected
747045.144,4487463.152000001,0.13,infected
748045.144,4487463.152000001,0.3144,infected
749045.144,4487463.152000001,0.7368000000000001,infected
750045.144,4487463.152000001,0.47130000000000005,infected
751045.144,4487463.152000001,0.2003,infected
752045.144,4487463.152000001,0.45520000000000005,infected
753045.144,4487463.152000001,0.4022,infected
754045.144,4487463.152000001,0.1565,infected
755045.144,4487463.152000001,0.3951,infected
756045.144,4487463.152000001,0.4621,infected
757045.144,4487463.152000001,0.8533,infected
758045.144,4487463.152000001,0.8609,infected
759045.144,4487463.152000001,0.7268000000000001,infected
760045.144,4487463.152000001,0.8689,infected
761045.144,4487463.152000001,0.9856999999999999,infected
762045.144,4487463.152000001,0.9869,infected
763045.144,4487463.152000001,0.8343,infected
764045.144,4487463.152000001,0.4501,infected
765045.144,4487463.152000001,0.0166,infected
659045.144,4486463.152000001,0.14279999999999998,disease-free
660045.144,4486463.152000001,0.1054,disease-free
661045.144,4486463.152000001,0.1566,disease-free
662045.144,4486463.152000001,0.0533,disease-free
663045.144,4486463.152000001,0.0046,disease-free
665045.144,4486463.152000001,0.058499999999999996,disease-free
666045.144,4486463.152000001,0.1613,disease-free
667045.144,4486463.152000001,0.4313,disease-free
668045.144,4486463.152000001,0.4255,disease-free
669045.144,4486463.152000001,0.19899999999999998,disease-free
670045.144,4486463.152000001,0.2112,disease-free
671045.144,4486463.152000001,0.0297,disease-free
684045.144,4486463.152000001,0.0183,disease-free
688045.144,4486463.152000001,0.0146,surveillance
690045.144,4486463.152000001,0.0113,surveillance
691045.144,4486463.152000001,0.054400000000000004,surveillance
693045.144,4486463.152000001,0.045899999999999996,surveillance
694045.144,4486463.152000001,0.0044,surveillance
695045.144,4486463.152000001,0.1166,surveillance
696045.144,4486463.152000001,0.2186,surveillance
697045.144,4486463.152000001,0.0977,surveillance
698045.144,4486463.152000001,0.018600000000000002,surveillance
699045.144,4486463.152000001,0.3411,surveillance
700045.144,4486463.152000001,0.4704,containment
701045.144,4486463.152000001,0.528,containment
702045.144,4486463.152000001,0.18460000000000001,containment
703045.144,4486463.152000001,0.4827,containment
704045.144,4486463.152000001,0.1207,containment
705045.144,4486463.152000001,0.0654,containment
706045.144,4486463.152000001,0.1225,containment
707045.144,4486463.152000001,0.1069,containment
708045.144,4486463.152000001,0.0154,containment
709045.144,4486463.152000001,0.0377,containment
710045.144,4486463.152000001,0.3992,containment
711045.144,4486463.152000001,0.7863,containment
712045.144,4486463.152000001,0.16899999999999998,containment
713045.144,4486463.152000001,0.26940000000000003,containment
714045.144,4486463.152000001,0.377,containment
715045.144,4486463.152000001,0.8342,containment
716045.144,4486463.152000001,0.7284999999999999,containment
717045.144,4486463.152000001,0.395,containment
718045.144,4486463.152000001,0.09449999999999999,containment
719045.144,4486463.152000001,0.0552,containment
720045.144,4486463.152000001,0.21789999999999998,containment
721045.144,4486463.152000001,0.2718,containment
722045.144,4486463.152000001,0.37439999999999996,infected
723045.144,4486463.152000001,0.3979,infected
724045.144,4486463.152000001,0.0178,infected
725045.144,4486463.152000001,0.418,infected
726045.144,4486463.152000001,0.40619999999999995,infected
727045.144,4486463.152000001,0.7509,infected
728045.144,4486463.152000001,0.32549999999999996,infected
729045.144,4486463.152000001,0.4955,infected
730045.144,4486463.152000001,0.7031000000000001,infected
731045.144,4486463.152000001,0.2844,infected
732045.144,4486463.152000001,0.43799999999999994,infected
733045.144,4486463.152000001,0.14679999999999999,infected
734045.144,4486463.152000001,0.3714,infected
735045.144,4486463.152000001,0.5044,infected
736045.144,4486463.152000001,0.8861,infected
737045.144,4486463.152000001,0.6981,infected
738045.144,4486463.152000001,0.2097,infected
739045.144,4486463.152000001,0.6143,infected
740045.144,4486463.152000001,0.35240000000000005,infected
741045.144,4486463.152000001,0.071,infected
742045.144,4486463.152000001,0.0797,infected
743045.144,4486463.152000001,0.0629,infected
744045.144,4486463.152000001,0.0906,infected
745045.144,4486463.152000001,0.1966,infected
746045.144,4486463.152000001,0.2189,infected
747045.144,4486463.152000001,0.36310000000000003,infected
748045.144,4486463.152000001,0.5108,infected
749045.144,4486463.152000001,0.2376,infected
750045.144,4486463.152000001,0.0137,infected
751045.144,4486463.152000001,0.1266,infected
752045.144,4486463.152000001,0.439,infected
753045.144,4486463.152000001,0.2904,infected
754045.144,4486463.152000001,0.0038,infected
755045.144,4486463.152000001,0.3127,infected
756045.144,4486463.152000001,0.6032,infected
757045.144,4486463.152000001,0.8395999999999999,infected
758045.144,4486463.152000001,0.2372,infected
759045.144,4486463.152000001,0.3789,infected
760045.144,4486463.152000001,0.9307,infected
761045.144,4486463.152000001,0.8309000000000001,infected
762045.144,4486463.152000001,0.9723,infected
763045.144,4486463.152000001,0.9024,infected
764045.144,4486463.152000001,0.7471,infected
765045.144,4486463.152000001,0.3996,infected
766045.144,4486463.152000001,0.0603,infected
659045.144,4485463.152000001,0.1445,disease-free
660045.144,4485463.152000001,0.3824,disease-free
661045.144,4485463.152000001,0.35509999999999997,disease-free
662045.144,4485463.152000001,0.1442,disease-free
663045.144,4485463.152000001,0.0045000000000000005,disease-free
664045.144,4485463.152000001,0.0046,disease-free
665045.144,4485463.152000001,0.0018,disease-free
666045.144,4485463.152000001,0.0305,disease-free
667045.144,4485463.152000001,0.3232,disease-free
668045.144,4485463.152000001,0.04190000000000001,disease-free
691045.144,4485463.152000001,0.0011,surveillance
693045.144,4485463.152000001,0.1494,surveillance
695045.144,4485463.152000001,0.011899999999999999,surveillance
696045.144,4485463.152000001,0.0191,surveillance
697045.144,4485463.152000001,0.0043,surveillance
698045.144,4485463.152000001,0.1024,surveillance
699045.144,4485463.152000001,0.053,containment
700045.144,4485463.152000001,0.17559999999999998,containment
701045.144,4485463.152000001,0.3184,containment
702045.144,4485463.152000001,0.1322,containment
703045.144,4485463.152000001,0.5497,containment
704045.144,4485463.152000001,0.2814,containment
705045.144,4485463.152000001,0.2279,containment
706045.144,4485463.152000001,0.0451,containment
707045.144,4485463.152000001,0.038599999999999995,containment
708045.144,4485463.152000001,0.055,containment
709045.144,4485463.152000001,0.0888,containment
710045.144,4485463.152000001,0.0313,containment
711045.144,4485463.152000001,0.7981999999999999,containment
712045.144,4485463.152000001,0.5748,containment
713045.144,4485463.152000001,0.4523,containment
714045.144,4485463.152000001,0.8116,containment
715045.144,4485463.152000001,0.8747,containment
716045.144,4485463.152000001,0.6731999999999999,containment
717045.144,4485463.152000001,0.8442000000000001,containment
718045.144,4485463.152000001,0.426,containment
719045.144,4485463.152000001,0.33299999999999996,containment
720045.144,4485463.152000001,0.23559999999999998,containment
721045.144,4485463.152000001,0.6385000000000001,containment
722045.144,4485463.152000001,0.6616,infected
723045.144,4485463.152000001,0.3666,infected
724045.144,4485463.152000001,0.1229,infected
725045.144,4485463.152000001,0.1968,infected
726045.144,4485463.152000001,0.2432,infected
727045.144,4485463.152000001,0.539,infected
728045.144,4485463.152000001,0.3884,infected
729045.144,4485463.152000001,0.3417,infected
730045.144,4485463.152000001,0.1734,infected
731045.144,4485463.152000001,0.47659999999999997,infected
732045.144,4485463.152000001,0.47609999999999997,infected
733045.144,4485463.152000001,0.0613,infected
734045.144,4485463.152000001,0.1732,infected
735045.144,4485463.152000001,0.0417,infected
736045.144,4485463.152000001,0.3556,infected
737045.144,4485463.152000001,0.9420000000000001,infected
738045.144,4485463.152000001,0.25379999999999997,infected
739045.144,4485463.152000001,0.5984,infected
740045.144,4485463.152000001,0.2254,infected
741045.144,4485463.152000001,0.0102,infected
742045.144,4485463.152000001,0.0707,infected
743045.144,4485463.152000001,0.2902,infected
744045.144,4485463.152000001,0.3164,infected
745045.144,4485463.152000001,0.18539999999999998,infected
746045.144,4485463.152000001,0.30079999999999996,infected
747045.144,4485463.152000001,0.3847,infected
748045.144,4485463.152000001,0.4863,infected
749045.144,4485463.152000001,0.5609000000000001,infected
750045.144,4485463.152000001,0.24059999999999998,infected
751045.144,4485463.152000001,0.3611,infected
752045.144,4485463.152000001,0.5188,infected
753045.144,4485463.152000001,0.4275,infected
754045.144,4485463.152000001,0.0613,infected
755045.144,4485463.152000001,0.2347,infected
756045.144,4485463.152000001,0.9255,infected
757045.144,4485463.152000001,0.8668,infected
758045.144,4485463.152000001,0.5351,infected
759045.144,4485463.152000001,0.2973,infected
760045.144,4485463.152000001,0.8683,infected
761045.144,4485463.152000001,0.6225999999999999,infected
762045.144,4485463.152000001,0.8264,infected
763045.144,4485463.152000001,0.9808,infected
764045.144,4485463.152000001,0.9261,infected
765045.144,4485463.152000001,0.9823000000000001,infected
766045.144,4485463.152000001,0.7885,infected
767045.144,4485463.152000001,0.6075,infected
768045.144,4485463.152000001,0.1795,infected
659045.144,4484463.152000001,0.1955,disease-free
660045.144,4484463.152000001,0.0222,disease-free
661045.144,4484463.152000001,0.13949999999999999,disease-free
662045.144,4484463.152000001,0.0998,disease-free
663045.144,4484463.152000001,0.006500000000000001,disease-free
664045.144,4484463.152000001,0.0447,disease-free
665045.144,4484463.152000001,0.0084,disease-free
688045.144,4484463.152000001,0.0036,surveillance
692045.144,4484463.152000001,0.1959,surveillance
693045.144,4484463.152000001,0.1202,surveillance
698045.144,4484463.152000001,0.1825,surveillance
699045.144,4484463.152000001,0.12369999999999999,containment
700045.144,4484463.152000001,0.1222,containment
701045.144,4484463.152000001,0.2421,containment
702045.144,4484463.152000001,0.2685,containment
703045.144,4484463.152000001,0.34,containment
704045.144,4484463.152000001,0.2999,containment
705045.144,4484463.152000001,0.1023,containment
707045.144,4484463.152000001,0.08449999999999999,containment
708045.144,4484463.152000001,0.0755,containment
709045.144,4484463.152000001,0.2607,containment
710045.144,4484463.152000001,0.07690000000000001,containment
711045.144,4484463.152000001,0.6884999999999999,containment
712045.144,4484463.152000001,0.7373000000000001,containment
713045.144,4484463.152000001,0.6283,containment
714045.144,4484463.152000001,0.7173999999999999,containment
715045.144,4484463.152000001,0.4658,containment
716045.144,4484463.152000001,0.2642,containment
717045.144,4484463.152000001,0.9468000000000001,containment
718045.144,4484463.152000001,0.7524,containment
719045.144,4484463.152000001,0.5384,containment
720045.144,4484463.152000001,0.3674,containment
721045.144,4484463.152000001,0.1923,infected
722045.144,4484463.152000001,0.452,infected
723045.144,4484463.152000001,0.35850000000000004,infected
724045.144,4484463.152000001,0.1313,infected
725045.144,4484463.152000001,0.0528,infected
726045.144,4484463.152000001,0.37520000000000003,infected
727045.144,4484463.152000001,0.6972,infected
728045.144,4484463.152000001,0.39899999999999997,infected
729045.144,4484463.152000001,0.6059,infected
730045.144,4484463.152000001,0.021400000000000002,infected
731045.144,4484463.152000001,0.0478,infected
732045.144,4484463.152000001,0.1133,infected
733045.144,4484463.152000001,0.04,infected
734045.144,4484463.152000001,0.0605,infected
735045.144,4484463.152000001,0.0429,infected
736045.144,4484463.152000001,0.1989,infected
737045.144,4484463.152000001,0.38060000000000005,infected
738045.144,4484463.152000001,0.8599,infected
739045.144,4484463.152000001,0.7162999999999999,infected
740045.144,4484463.152000001,0.1827,infected
741045.144,4484463.152000001,0.23199999999999998,infected
742045.144,4484463.152000001,0.2069,infected
743045.144,4484463.152000001,0.32539999999999997,infected
744045.144,4484463.152000001,0.462,infected
745045.144,4484463.152000001,0.32030000000000003,infected
746045.144,4484463.152000001,0.45549999999999996,infected
747045.144,4484463.152000001,0.5778,infected
748045.144,4484463.152000001,0.3921,infected
749045.144,4484463.152000001,0.5232,infected
750045.144,4484463.152000001,0.48219999999999996,infected
751045.144,4484463.152000001,0.0037,infected
752045.144,4484463.152000001,0.1729,infected
753045.144,4484463.152000001,0.5243,infected
754045.144,4484463.152000001,0.4765,infected
755045.144,4484463.152000001,0.6509999999999999,infected
756045.144,4484463.152000001,0.9319,infected
757045.144,4484463.152000001,0.9743999999999999,infected
758045.144,4484463.152000001,0.9891,infected
759045.144,4484463.152000001,0.9065000000000001,infected
760045.144,4484463.152000001,0.8384999999999999,infected
761045.144,4484463.152000001,0.9833,infected
762045.144,4484463.152000001,0.9172,infected
763045.144,4484463.152000001,0.9195,infected
764045.144,4484463.152000001,0.9347,infected
765045.144,4484463.152000001,0.9390000000000001,infected
766045.144,4484463.152000001,0.7734000000000001,infected
767045.144,4484463.152000001,0.9466,infected
768045.144,4484463.152000001,0.47159999999999996,infected
769045.144,4484463.152000001,0.09849999999999999,infected
659045.144,4483463.152000001,0.0015,disease-free
661045.144,4483463.152000001,0.025,disease-free
662045.144,4483463.152000001,0.015300000000000001,disease-free
663045.144,4483463.152000001,0.0118,disease-free
664045.144,4483463.152000001,0.0194,disease-free
692045.144,4483463.152000001,0.0163,surveillance
693045.144,4483463.152000001,0.0329,surveillance
698045.144,4483463.152000001,0.1261,surveillance
699045.144,4483463.152000001,0.004699999999999999,containment
700045.144,4483463.152000001,0.037599999999999995,containment
701045.144,4483463.152000001,0.2808,containment
702045.144,4483463.152000001,0.2752,containment
703045.144,4483463.152000001,0.048,containment
704045.144,4483463.152000001,0.0666,containment
705045.144,4483463.152000001,0.171,containment
706045.144,4483463.152000001,0.0592,containment
707045.144,4483463.152000001,0.0264,containment
708045.144,4483463.152000001,0.0282,containment
709045.144,4483463.152000001,0.1139,containment
710045.144,4483463.152000001,0.11869999999999999,containment
711045.144,4483463.152000001,0.7001000000000001,containment
712045.144,4483463.152000001,0.9086,containment
713045.144,4483463.152000001,0.9034,containment
714045.144,4483463.152000001,0.8619,containment
715045.144,4483463.152000001,0.5014,containment
716045.144,4483463.152000001,0.6698999999999999,containment
717045.144,4483463.152000001,0.8642,containment
718045.144,4483463.152000001,0.8709,containment
719045.144,4483463.152000001,0.7995,containment
720045.144,4483463.152000001,0.3736,containment
721045.144,4483463.152000001,0.1442,infected
722045.144,4483463.152000001,0.2334,infected
723045.144,4483463.152000001,0.5801,infected
724045.144,4483463.152000001,0.2645,infected
725045.144,4483463.152000001,0.0203,infected
726045.144,4483463.152000001,0.5547,infected
727045.144,4483463.152000001,0.7037,infected
728045.144,4483463.152000001,0.674,infected
729045.144,4483463.152000001,0.6464,infected
730045.144,4483463.152000001,0.22719999999999999,infected
731045.144,4483463.152000001,0.18739999999999998,infected
732045.144,4483463.152000001,0.0052,infected
733045.144,4483463.152000001,0.08800000000000001,infected
734045.144,4483463.152000001,0.06309999999999999,infected
735045.144,4483463.152000001,0.11789999999999999,infected
736045.144,4483463.152000001,0.032799999999999996,infected
737045.144,4483463.152000001,0.115,infected
738045.144,4483463.152000001,0.7215,infected
739045.144,4483463.152000001,0.8151999999999999,infected
740045.144,4483463.152000001,0.7343000000000001,infected
741045.144,4483463.152000001,0.8486,infected
742045.144,4483463.152000001,0.7719,infected
743045.144,4483463.152000001,0.693,infected
744045.144,4483463.152000001,0.4103,infected
745045.144,4483463.152000001,0.2612,infected
746045.144,4483463.152000001,0.23309999999999997,infected
747045.144,4483463.152000001,0.5306000000000001,infected
748045.144,4483463.152000001,0.42100000000000004,infected
749045.144,4483463.152000001,0.5758,infected
750045.144,4483463.152000001,0.1654,infected
751045.144,4483463.152000001,0.17079999999999998,infected
752045.144,4483463.152000001,0.059699999999999996,infected
753045.144,4483463.152000001,0.389,infected
754045.144,4483463.152000001,0.40850000000000003,infected
755045.144,4483463.152000001,0.778,infected
756045.144,4483463.152000001,0.7881,infected
757045.144,4483463.152000001,0.7867000000000001,infected
758045.144,4483463.152000001,0.96,infected
759045.144,4483463.152000001,0.8538,infected
760045.144,4483463.152000001,0.9831,infected
761045.144,4483463.152000001,0.9722,infected
762045.144,4483463.152000001,0.8854000000000001,infected
763045.144,4483463.152000001,0.6965,infected
764045.144,4483463.152000001,0.8329000000000001,infected
765045.144,4483463.152000001,0.9926,infected
766045.144,4483463.152000001,0.7393000000000001,infected
767045.144,4483463.152000001,0.7574,infected
768045.144,4483463.152000001,0.7947,infected
769045.144,4483463.152000001,0.2569,infected
770045.144,4483463.152000001,0.0451,infected
771045.144,4483463.152000001,0.2943,infected
772045.144,4483463.152000001,0.1125,infected
659045.144,4482463.152000001,0.0111,disease-free
661045.144,4482463.152000001,0.203,disease-free
662045.144,4482463.152000001,0.0128,disease-free
692045.144,4482463.152000001,0.0158,surveillance
697045.144,4482463.152000001,0.0139,surveillance
698045.144,4482463.152000001,0.0507,containment
699045.144,4482463.152000001,0.0416,containment
700045.144,4482463.152000001,0.2146,containment
701045.144,4482463.152000001,0.12279999999999999,containment
702045.144,4482463.152000001,0.1442,containment
703045.144,4482463.152000001,0.0106,containment
704045.144,4482463.152000001,0.0184,containment
705045.144,4482463.152000001,0.0449,containment
706045.144,4482463.152000001,0.059800000000000006,containment
707045.144,4482463.152000001,0.0377,containment
708045.144,4482463.152000001,0.067,containment
709045.144,4482463.152000001,0.010700000000000001,containment
710045.144,4482463.152000001,0.0359,containment
711045.144,4482463.152000001,0.2845,containment
712045.144,4482463.152000001,0.5843,containment
713045.144,4482463.152000001,0.9455,containment
714045.144,4482463.152000001,0.9469,containment
715045.144,4482463.152000001,0.9472,containment
716045.144,4482463.152000001,0.5019,containment
717045.144,4482463.152000001,0.8454,containment
718045.144,4482463.152000001,0.8937,containment
719045.144,4482463.152000001,0.8369,containment
720045.144,4482463.152000001,0.7269,containment
721045.144,4482463.152000001,0.7465,infected
722045.144,4482463.152000001,0.2311,infected
723045.144,4482463.152000001,0.7628,infected
724045.144,4482463.152000001,0.3935,infected
725045.144,4482463.152000001,0.2281,infected
726045.144,4482463.152000001,0.014199999999999999,infected
727045.144,4482463.152000001,0.3408,infected
728045.144,4482463.152000001,0.7378,infected
729045.144,4482463.152000001,0.9048999999999999,infected
730045.144,4482463.152000001,0.7655,infected
731045.144,4482463.152000001,0.1142,infected
732045.144,4482463.152000001,0.0458,infected
733045.144,4482463.152000001,0.0337,infected
734045.144,4482463.152000001,0.0444,infected
735045.144,4482463.152000001,0.1188,infected
736045.144,4482463.152000001,0.0277,infected
737045.144,4482463.152000001,0.09759999999999999,infected
738045.144,4482463.152000001,0.5034000000000001,infected
739045.144,4482463.152000001,0.8987,infected
740045.144,4482463.152000001,0.6742,infected
741045.144,4482463.152000001,0.9242,infected
742045.144,4482463.152000001,0.9512999999999999,infected
743045.144,4482463.152000001,0.9643999999999999,infected
744045.144,4482463.152000001,0.6848000000000001,infected
745045.144,4482463.152000001,0.2699,infected
746045.144,4482463.152000001,0.085,infected
747045.144,4482463.152000001,0.16949999999999998,infected
748045.144,4482463.152000001,0.0582,infected
749045.144,4482463.152000001,0.41509999999999997,infected
750045.144,4482463.152000001,0.5429999999999999,infected
751045.144,4482463.152000001,0.013300000000000001,infected
752045.144,4482463.152000001,0.0316,infected
753045.144,4482463.152000001,0.21969999999999998,infected
754045.144,4482463.152000001,0.7326,infected
755045.144,4482463.152000001,0.5859000000000001,infected
756045.144,4482463.152000001,0.807,infected
757045.144,4482463.152000001,0.7429000000000001,infected
758045.144,4482463.152000001,0.7408,infected
759045.144,4482463.152000001,0.8952,infected
760045.144,4482463.152000001,0.9462999999999999,infected
761045.144,4482463.152000001,0.8922,infected
762045.144,4482463.152000001,0.5008,infected
763045.144,4482463.152000001,0.6426000000000001,infected
764045.144,4482463.152000001,0.4511,infected
765045.144,4482463.152000001,0.48369999999999996,infected
766045.144,4482463.152000001,0.9717,infected
767045.144,4482463.152000001,0.9716,infected
768045.144,4482463.152000001,0.6737000000000001,infected
769045.144,4482463.152000001,0.055,infected
770045.144,4482463.152000001,0.0711,infected
771045.144,4482463.152000001,0.46270000000000006,infected
772045.144,4482463.152000001,0.0663,infected
773045.144,4482463.152000001,0.1208,infected
774045.144,4482463.152000001,0.0046,infected
661045.144,4481463.152000001,0.0016,disease-free
697045.144,4481463.152000001,0.019,containment
698045.144,4481463.152000001,0.0033,containment
699045.144,4481463.152000001,0.1971,containment
700045.144,4481463.152000001,0.0115,containment
701045.144,4481463.152000001,0.0479,containment
702045.144,4481463.152000001,0.0206,containment
703045.144,4481463.152000001,0.0233,containment
704045.144,4481463.152000001,0.0301,containment
705045.144,4481463.152000001,0.0452,containment
706045.144,4481463.152000001,0.0304,containment
707045.144,4481463.152000001,0.0231,containment
708045.144,4481463.152000001,0.0029,containment
709045.144,4481463.152000001,0.1059,containment
710045.144,4481463.152000001,0.06309999999999999,containment
711045.144,4481463.152000001,0.042800000000000005,containment
712045.144,4481463.152000001,0.0634,containment
713045.144,4481463.152000001,0.35350000000000004,containment
714045.144,4481463.152000001,0.7814,containment
715045.144,4481463.152000001,0.9164,containment
716045.144,4481463.152000001,0.986,containment
717045.144,4481463.152000001,0.8177,containment
718045.144,4481463.152000001,0.6927,containment
719045.144,4481463.152000001,0.7387999999999999,containment
720045.144,4481463.152000001,0.7714,containment
721045.144,4481463.152000001,0.39880000000000004,infected
722045.144,4481463.152000001,0.3979,infected
723045.144,4481463.152000001,0.3982,infected
724045.144,4481463.152000001,0.6286999999999999,infected
725045.144,4481463.152000001,0.09910000000000001,infected
726045.144,4481463.152000001,0.0775,infected
727045.144,4481463.152000001,0.8843000000000001,infected
728045.144,4481463.152000001,0.8495999999999999,infected
729045.144,4481463.152000001,0.9105,infected
730045.144,4481463.152000001,0.9483,infected
731045.144,4481463.152000001,0.6836,infected
732045.144,4481463.152000001,0.23550000000000001,infected
733045.144,4481463.152000001,0.1074,infected
734045.144,4481463.152000001,0.009300000000000001,infected
736045.144,4481463.152000001,0.1259,infected
737045.144,4481463.152000001,0.037599999999999995,infected
738045.144,4481463.152000001,0.051399999999999994,infected
739045.144,4481463.152000001,0.4698,infected
740045.144,4481463.152000001,0.1027,infected
741045.144,4481463.152000001,0.33899999999999997,infected
742045.144,4481463.152000001,0.3918,infected
743045.144,4481463.152000001,0.6141,infected
744045.144,4481463.152000001,0.7731,infected
745045.144,4481463.152000001,0.2027,infected
746045.144,4481463.152000001,0.1038,infected
747045.144,4481463.152000001,0.2359,infected
749045.144,4481463.152000001,0.24489999999999998,infected
750045.144,4481463.152000001,0.5579999999999999,infected
751045.144,4481463.152000001,0.1957,infected
752045.144,4481463.152000001,0.16519999999999999,infected
753045.144,4481463.152000001,0.07490000000000001,infected
754045.144,4481463.152000001,0.2607,infected
755045.144,4481463.152000001,0.4268,infected
756045.144,4481463.152000001,0.7512000000000001,infected
757045.144,4481463.152000001,0.5893,infected
758045.144,4481463.152000001,0.27190000000000003,infected
759045.144,4481463.152000001,0.5434,infected
760045.144,4481463.152000001,0.9945,infected
761045.144,4481463.152000001,0.8572,infected
762045.144,4481463.152000001,0.6356,infected
763045.144,4481463.152000001,0.2413,infected
764045.144,4481463.152000001,0.0695,infected
765045.144,4481463.152000001,0.2361,infected
766045.144,4481463.152000001,0.8425,infected
767045.144,4481463.152000001,0.8395999999999999,infected
768045.144,4481463.152000001,0.2894,infected
770045.144,4481463.152000001,0.0017000000000000001,infected
771045.144,4481463.152000001,0.4459,infected
772045.144,4481463.152000001,0.0352,infected
773045.144,4481463.152000001,0.16920000000000002,infected
774045.144,4481463.152000001,0.34659999999999996,infected
775045.144,4481463.152000001,0.009899999999999999,infected
660045.144,4480463.152000001,0.0053,disease-free
661045.144,4480463.152000001,0.0096,disease-free
694045.144,4480463.152000001,0.18760000000000002,surveillance
695045.144,4480463.152000001,0.0245,surveillance
696045.144,4480463.152000001,0.0373,containment
697045.144,4480463.152000001,0.006500000000000001,containment
698045.144,4480463.152000001,0.037000000000000005,containment
699045.144,4480463.152000001,0.053,containment
700045.144,4480463.152000001,0.0623,containment
701045.144,4480463.152000001,0.115,containment
702045.144,4480463.152000001,0.0644,containment
703045.144,4480463.152000001,0.07769999999999999,containment
704045.144,4480463.152000001,0.0084,containment
705045.144,4480463.152000001,0.050499999999999996,containment
706045.144,4480463.152000001,0.053200000000000004,containment
707045.144,4480463.152000001,0.17350000000000002,containment
708045.144,4480463.152000001,0.1204,containment
709045.144,4480463.152000001,0.15439999999999998,containment
710045.144,4480463.152000001,0.019299999999999998,containment
711045.144,4480463.152000001,0.0302,containment
712045.144,4480463.152000001,0.0302,containment
713045.144,4480463.152000001,0.1984,containment
714045.144,4480463.152000001,0.5562,containment
715045.144,4480463.152000001,0.8051999999999999,containment
716045.144,4480463.152000001,0.8181999999999999,containment
717045.144,4480463.152000001,0.6876000000000001,containment
718045.144,4480463.152000001,0.8798,containment
719045.144,4480463.152000001,0.8170999999999999,containment
720045.144,4480463.152000001,0.7019,infected
721045.144,4480463.152000001,0.4936,infected
722045.144,4480463.152000001,0.3721,infected
723045.144,4480463.152000001,0.031200000000000002,infected
724045.144,4480463.152000001,0.1551,infected
725045.144,4480463.152000001,0.5922999999999999,infected
726045.144,4480463.152000001,0.7981999999999999,infected
727045.144,4480463.152000001,0.6739,infected
728045.144,4480463.152000001,0.9190999999999999,infected
729045.144,4480463.152000001,0.9148999999999999,infected
730045.144,4480463.152000001,0.39890000000000003,infected
731045.144,4480463.152000001,0.107,infected
732045.144,4480463.152000001,0.005699999999999999,infected
733045.144,4480463.152000001,0.1025,infected
734045.144,4480463.152000001,0.2695,infected
735045.144,4480463.152000001,0.0124,infected
736045.144,4480463.152000001,0.061200000000000004,infected
737045.144,4480463.152000001,0.0034000000000000002,infected
738045.144,4480463.152000001,0.0067,infected
739045.144,4480463.152000001,0.125,infected
740045.144,4480463.152000001,0.0506,infected
